2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:10:49Z       1064         10       1032         49         13         28          0          0          0          0          0          0          0          0          0        133          3         24        122         13         12         13         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:11:49Z       1197        214        764        132         84         41          0          1          1          1          0         29        130         26          0        144          3         20        146         10         22         22         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:12:49Z        948         45        714         25         42         56          0          0          0          0          0          0          0          0          0        155          4         18        150          6         21         16         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:13:49Z        958         47        674         66         75         41          0          1          0          1          0         57          0         26          0        135          7         23        147         11         25         20         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:14:49Z        679          0        750         56         19         19          0          1          0          1          0         27          0        100          0        121          0         16        131         12         11         15         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:15:49Z       1076         61       1127         43         43         28          0          0          0          0          0          0          0          0          0        143          4         15        170          9         12         13         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:16:49Z        923         55       1092        160         32         47          0          0          0          0          1          0          0          0         82        136          9          9        134         10         17         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:17:49Z        955         12        589         35         60         22          1          1          0          0          0         28          0          0          0        138          4         19        130          5         21         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:18:49Z        803         21        850         33         57         46          0          0          0          1          0          0          0         28          0        149          6         16        154          6         23         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:19:49Z        867          3        847         66         50         36          0          0          0          0          0          0          0          0          0        129          2         22        138          7         20         20         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:20:49Z        758         27       1107         59         30         42          0          0          0          1          0          0          0         58          0        137          5         15        154          9         16         17         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:21:49Z        915        270       1069         97         65         44          0          1          0          2          0         26          0         88          0        131          4         17        157          7         23         15         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:22:49Z        756         12        708         26         39         60          1          1          0          1          0         31          0         25          0        138          3         29        135          7         19         21         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:23:49Z       1496         43        703         11         38         32          0          0          0          1          0          0          0         26          0        129          4         21        154          4         15         16         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:24:49Z       1157        217        821         80         29         26         25          1          0          1          0        141          0         25          0        111          7         16        140          9         19         15         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:25:49Z        654         11       1014        116         36         41          0          0          0          0          0          0          0          0          0        128          3         15        135          8         20         16         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:26:49Z        881         35        689         35         54         65          0          1          1          1          0         33        134         63          0        145          5         24        141         13         22         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:27:49Z        744         74        854         65         39         42          2          0          0          0          0          0          0          0          0        119          9         23        124         12         17         20         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:28:49Z        837         38        637        107         62         31          0          0          0          1          0          0          0        132          0        133          5         16        141         14         20         14         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:29:49Z       1014         25        991         95         56         41         24          0          1          0          0          0         36          0          0        139          4         16        140          8         21         17         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:30:49Z       1098          3       1058        296         33         23          0          0          0          0          0          0          0          0          0        170          1         15        140          9         17         14         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:31:49Z        979         17       1594        188         46         25          7          0          1          1          1          0         99         47        144        128          5         18        154          8         15         17         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:32:49Z       1002         23        668         41         72         59          2          0          0          0          0          0          0          0          0        145          5         15        133         10         17         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:33:49Z        785         33       1056         52         54         30          0          0          0          0          0          0          0          0          0        160          4         22        166          8         21         23         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:34:49Z        967         10       1021         60         53         26          0          0          0          0          0          0          0          0          0        151          2         14        134          8         22         13         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:35:49Z        773         30        863         45         65         53          0          0          0          0          0          0          0          0          0        122          4         19        121         10         24         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:36:49Z        867         41        733         64         24         69          1          0          1          0          0          0         39          0          0        134          5         17        131         16         18         15         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:37:49Z        889         40       1137         25         30         63          0          0          0          0          0          0          0          0          0        141          4         14        154          9         14         26         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:38:49Z        920         20        887         38         42         44          0          0          0          0          0          0          0          0          0        145          1         16        118          9         18         17         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:39:49Z        668        219       1058         63         38         28          0          0          1          1          0          0        119         62          0        144          6         24        130         10         15         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:40:49Z       1202         27        784         21         22         46          0          0          0          1          0          0          0         38          0        156          4         19        136          5         12         15         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:41:49Z        777          2        772        143         68         39          0          1          0          0          0         25          0          0          0        129          2         19        141          9         23         15         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:42:49Z       1315        174       1165         51         36         37          0          0          0          0          0          0          0          0          0        132         10         18        140          6         16         23         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:43:49Z       1337         62       1187         48         37         34          0          0          0          0          0          0          0          0          0        133          6         17        139          9         20         19         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:44:49Z        718         69        900         79         36         44          4          0          0          0          0          0          0          0          0        130          5         19        126         10         19         15         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:45:49Z        798         13        899         81         54         86          0          0          0          0          0          0          0          0          0        153          4         20        159         11         25         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:46:49Z        835         47        758        274         48         25          0          1          0          1          0        121          0         30          0        138          7         21        132         11         15         10         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:47:49Z       1032         50       1027         64         48         44         14          0          0          0          0          0          0          0          0        134          7         23        146         10         22         16         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:48:49Z       1216         11        993         41         19         30          0          0          0          0          0          0          0          0          0        153          1         17        141         11         13         15         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:49:49Z        720         50        795        148         55         40          0          1          0          1          0         43          0         31          0        134          4         25        130         10         17         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:50:49Z       1117        102        801         42          9         33          0          1          0          0          0         65          0          0          0        142          3          9        125         12          8         12         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:51:49Z       1043        107        921        151         22         33          1          0          0          0          0          0          0          0          0        114          9         26        149          6         13         17         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:52:49Z        633         12        914         24         47         89          0          1          0          1          0         52          0         47          0        129          1         25        141          8         11         19         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:53:49Z        584         24        818         25         39         28          0          0          0          0          0          0          0          0          0        124          2         17        155          3         21         13         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:54:49Z        755         38       1067        145         33         52          0          1          0          0          0         30          0          0          0        128          4         18        140         17         14         20         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:55:49Z        798        123        676         26         57         29          0          0          1          0          0          0         71          0          0        142          5         23        149          7         19         14         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:56:49Z       1306         40        805        335         45         39          0          0          0          0          1          0          0          0        160        130          3         20        138         16         13         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:57:49Z        763         73       1001         31         40         48          0          0          0          0          1          0          0          0         29        153          7         18        150          7         26         21         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:58:49Z        770         20       1172        312         44         35          0          0          0          0          0          0          0          0          0        142          4         17        139         14         14         16         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T10:59:49Z       1005         49       1071        281         57         40          0          0          0          0          0          0          0          0          0        141          4         25        141          7         24         20         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T11:00:49Z        745        100        746         20         36         45          0          1          0          2          0         35          0         99          0        116          5         19        133          5         22         22         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T11:01:49Z       1125          1       1042          5         37         34          0          0          0          0          0          0          0          0          0        147          1         17        125          4         18         21         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T11:02:49Z       1130         63        877         30         30         51          0          0          0          0          1          0          0          0         46        123          4         18        162          8         20         21         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T11:03:49Z        914         94       1038         41         30         35          0          0          0          0          0          0          0          0          0        113          3         16        129          8         15         14         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T11:04:49Z       1033          8        806        182         43         33          0          2          0          0          0         85          0          0          0        148          2         17        154         12         18         18         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T11:05:49Z        849        132        758         61         38         23          0          0          0          1          0          0          0         25          0        116          3         19        143         13         17         12         124
2024-04-24T11:10:49.071506Z 1/256052211:52429 2024-04-24T11:06:49Z        936          0       1079        115         27         22          0          0          0          0          0          0          0          0          0        136          0         21        133         10         10         12         124
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:07:49Z       1082         11        744        211         45         45          0          0          0          0          0          0          0          0          0        159          2         19        128         11         21         20         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:08:49Z        931        157        888         52         23         24          0          0          0          0          0          0          0          0          0        144          4         10        131          6         15         12         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:09:49Z        583         11        944         90         36         35          0          0          0          0          0          0          0          0          0        127          2         25        118         14         17         20         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:10:49Z       1056         81        980         52         39         43          0          1          0          0          0         23          0          0          0        136          3         22        144          8         13         16         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:11:49Z        685          5       1007         25         47         72          2          1          0          0          0         27          0          0          0        118          1         24        147          5         14         22         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:12:49Z       1414        271        774        108         39         44          0          0          0          0          0          0          0          0          0        145          5         25        131         12         15         17         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:13:49Z        673         28        743         37         26         46          0          0          0          0          1          0          0          0         59        147          4         19        149          8         15         12         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:14:49Z       1033          8        811        117         58         72          0          0          2          0          0          0        217          0          0        134          3         19        144          8         22         19         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:15:49Z        930         36       1026         71         34         28          3          0          0          0          0          0          0          0          0        131          6         20        130          7         17         16         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:16:49Z        833         96        795         74         30         41          0          1          1          1          0         27        136         25          0        129          5         23        144         15         19         16         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:17:49Z        724         43        761         80         44         91          0          1          0          0          0         49          0          0          0        150          4         18        161         11         27         20         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:18:49Z        793          7        911         36         19         35          0          0          0          0          0          0          0          0          0        123          2         28        150          7         11         15         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:19:49Z        932         87        834         24         31         34          0          0          0          0          0          0          0          0          0        146          4         19        148          7         17         15         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:20:49Z       1024         84        864         29         49         19          0          0          0          1          0          0          0         43          0        149          6         18        147          7         18         14         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:21:49Z        610         52        985         42         60         47          0          0          0          1          0          0          0         30          0        132          5         12        160          9         24         21         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:22:49Z       1198         33        802         77         78         59          0          0          0          1          0          0          0         28          0        132          5         23        144         10         27         23         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:23:49Z        667         11       1052         63         74         40          0          0          1          0          0          0         36          0          0        131          2         20        127         14         20         22         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:24:49Z       1701         15        867        542         47         59          0          0          0          0          0          0          0          0          0        149          5         27        120         11         20         19         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:25:49Z        737         10        715         24         28         34          0          0          0          0          0          0          0          0          0        139          2         22        149          7          9         21         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:26:49Z        740         55        772         69         51         41          0          0          0          0          0          0          0          0          0        131          3         18        142         10         19         20         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:27:49Z        986         18       1027         54         42         65          0          1          0          1          0         31          0         25          0        146          2         11        145          9         25         15         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:28:49Z        746         51       1066         53         35         75          0          1          0          0          0         32          0          0          0        138          5         21        147         10         16         20         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:29:49Z        841         37       1152         60         37         73          2          0          0          0          0          0          0          0          0        124          5         18        141         10         18         25         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:30:49Z       1456         34        831        173         30         65          0          0          0          0          0          0          0          0          0        153          3         16        120          9         12         19         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:31:49Z        951        110       1664         43         26         30          0          1          0          0          1         77          0          0         47        141          6         22        164         12         13         18         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:32:49Z        924         46        641         25         82         65          0          0          0          0          0          0          0          0          0        144          7         23        145          7         27         22         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:33:49Z        865         25        707         38         25         42          0          1          0          0          0         36          0          0          0        127          5         22        144          6         16         19         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:34:49Z       1025        120        653         86         20         44          1          1          1          1          0         23         30         61          0        129          5         29        139          8         13         15         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:35:49Z        638         40        825         92         27         24          0          0          0          0          0          0          0          0          0        136          4         25        122         14         13         15         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:36:49Z        863         24        744         49         44         28          0          0          0          0          0          0          0          0          0        129          4         12        125         10         16         14         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:37:49Z        875         64        780         40         30         46          7          0          0          0          0          0          0          0          0        125          8         18        152          9         18         21         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:38:49Z        850         13        703         26         37         35          0          0          0          0          0          0          0          0          0        128          2         21        134          6         17         17         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:39:49Z        986        266        722        106         57         39          0          0          0          0          1          0          0          0         52        123          5         20        145         12         26         21         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:40:49Z        744         48       1044        114         66         46          5          0          0          0          0          0          0          0          0        137          6         15        147         15         24         17         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:41:49Z       1196         22       1001         49         66         39          0          0          0          0          0          0          0          0          0        119          3         14        157          7         22         16         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:42:49Z        695        113        510        164         52         49          0          0          0          0          0          0          0          0          0        129          1         10        126         13         15         21         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:43:49Z       1301         12        968         20         26         63          0          1          0          1          0         39          0         31          0        140          2         12        155          4         15         25         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:44:49Z        909          1        938         74         25         42          0          0          0          0          0          0          0          0          0        158          1         15        139         10         13         16         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:45:49Z        606          8        823        203         56         27          0          0          0          1          0          0          0         30          0        123          2         27        139         10         20         11         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:46:49Z        581         52        807         66         27         41          0          2          0          0          0         48          0          0          0        121          3         24        150         10         19         16         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:47:49Z        759         58       1545         90         63         73          0          0          0          0          0          0          0          0          0        114          6         23        133         11         21         22         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:48:49Z        746         43        919         32         66         30          0          1          0          0          0         31          0          0          0        156          3         23        151          8         28         19         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:49:49Z        922         17       1008        119         58         37          0          0          0          1          0          0          0         42          0        160          5         27        140         11         16         21         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:50:49Z        904          5        800         33         41         46          0          0          0          0          0          0          0          0          0        149          1         18        133          5         12         18         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:51:49Z        576         46        853        165         41         35          1          0          0          0          1          0          0          0        133        122          5         19        156         10         19         17         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:52:49Z        659         43        989         37         25         51         26          0          0          0          0          0          0          0          0        124          5         13        153         11         15         15         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:53:49Z        716         37       1093         53         54         47          0          0          0          0          1          0          0          0        239        117          3         17        145         10         21         20         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:54:49Z        832        105       1233         32         49         62          0          0          0          0          0          0          0          0          0        143          7         19        156          8         19         18         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:55:49Z        930         13       1201        107         30         34          0          1          0          0          0        134          0          0          0        156          2          7        144         16         12         18         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:56:49Z        855         21       1131          2         34         38          0          0          0          0          0          0          0          0          0        135          4         24        127          2         13         22         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:57:49Z        968         27        703        122         38         63          0          1          0          0          0         32          0          0          0        142          5         22        137         19         18         24         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:58:49Z       1001         16        986         78         58         18          0          1          0          0          0         79          0          0          0        142          4         16        134          7         19         14         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T11:59:49Z        960          8        974         65         41         74          0          0          0          0          0          0          0          0          0        129          2         19        153          6         17         25         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T12:00:49Z        654          4        718         49         31         54          0          1          0          1          0         24          0         25          0        120          1         19        133          8         17         19         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T12:01:49Z       1062         92        710        115         38         45          0          0          0          0          0          0          0          0          0        142          6         19        126          9         19         20         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T12:02:49Z        900         18        657         41         27         30          1          1          0          1          0         35          0         57          0        134          2         20        125          7         17         16         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T12:03:49Z       1043        149        554         15         51         43          0          1          1          0          0         87         30          0          0        124          7         22        134          5         23         16         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T12:04:49Z        864         33       1103         86         40         37          0          0          0          0          0          0          0          0          0        132          5         18        149         18         17         20         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T12:05:49Z        845         21       1026         77         25         46          2          0          1          2          0          0        136         60          0        145          5         15        150         12         11         19         136
2024-04-24T12:10:49.074139Z 1/256055811:52429 2024-04-24T12:06:49Z        789         11        696         61         26         49          0          0          0          1          0          0          0         43          0        143          3         20        157         11         16         20         136
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:07:49Z        998         16       1142         40         50         33          0          1          0          0          1         45          0          0         34        150          3         20        161          9         18         13         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:08:49Z        918         89        883         36         56         18          1          0          0          0          0          0          0          0          0        147          7         21        123          8         21         13         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:09:49Z       1027        103        827        156         32         37          1          0          0          0          0          0          0          0          0        133          2         16        149         10         19         17         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:10:49Z        992         29        700         67         56         38         19          0          0          1          0          0          0         24          0        158          3         23        155         11         19         16         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:11:49Z        968        200       1148         56         19         28          1          1          0          1          0         39          0         68          0        141          5         11        150          7          7         21         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:12:49Z        725         28       1548         37         56         38          0          2          0          0          0         69          0          0          0        125          4         21        154          8         13         14         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:13:49Z        672         35        754         23         39         27          6          0          0          0          1          0          0          0        114        137          9         16        148          5         23         11         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:14:49Z        977         26        765         29         40         31          0          0          0          0          1          0          0          0         30        126          3         21        139          7         15         18         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:15:49Z        854         38        850         28         26         32          0          0          0          0          0          0          0          0          0        136          4         20        148          7         14         22         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:16:49Z        847         35       1296         23         38         48          0          1          0          1          0         39          0         30          0        132          5         17        147          4         20         23         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:17:49Z        907         23        539         52         20         53          0          0          0          0          0          0          0          0          0        137          5         21        137         11         15         14         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:18:49Z       1022         21       1042        100         43         24          0          0          0          0          0          0          0          0          0        148          3          6        135         14         13         14         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:19:49Z       1333         26        973        141         50         32          0          1          0          1          0         30          0         82          0        141          2         16        168         16         16         16         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:20:49Z        879         95        708         10         34         26          0          1          0          0          1         23          0          0         57        157          7         15        135          5         16         18         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:21:49Z        703         16        584         63         63         81          0          0          0          0          0          0          0          0          0        129          2         18        134          7         14         23         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:22:49Z       1027         27        497         58         49         30        108          0          1          1          0          0         38        108          0        114          4         13        128          9         22         18         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:23:49Z        877         96       1066        239         40         61          0          0          0          1          0          0          0         85          0        124          6         11        137          6         14         16         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:24:49Z        861         13        791        463         30         31          0          0          0          1          1          0          0         56         32        131          2         22        149          8         17         17         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:25:49Z       1242         23        679         17         27         36          1          0          0          0          0          0          0          0          0        141          7         10        138          6         16         16         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:26:49Z        897          7       1116        377         28         42        144          0          0          1          1          0          0         25        144        153          2         14        163          8         16         24         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:27:49Z        997        148        669        108         42         27          0          0          0          1          0          0          0         35          0        122         10         28        134         11         19         15         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:28:49Z        982         29        826         36         25         31        247          1          0          1          1         28          0         52        247        137          2         17        146         11         16         21         134
2024-04-24T13:10:49.076771Z 1/256059411:52429 2024-04-24T12:29:49Z       1016        334        982        112         37         39          2          2          1          1          0         60         25         43          0        150          8         24        156         17         16         18         134
